legacy_row_id,legacy_profession,legacy_secondary_profession,legacy_tier,legacy_rarity,legacy_name,legacy_category,legacy_craft_type,legacy_description,legacy_use,legacy_output_qty,legacy_base_price_gp,legacy_vendor_price_gp,legacy_sale_price_gp,legacy_component_1,legacy_component_1_qty,legacy_component_1_source,legacy_component_2,legacy_component_2_qty,legacy_component_2_source,legacy_component_3,legacy_component_3_qty,legacy_component_3_source,legacy_components_json
175,Cooking,,4,Rare,Potion of heroism,Potion,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Silvermint Sprig (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Emberstone Chunk (T4),1,Mining,"[{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Emberstone Chunk (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
176,Cooking,,4,Very Rare,Potion of speed,Potion,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,7500,7500,3750,Sunpetal Bloom (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Emberstone Chunk (T4),1,Mining,"[{""name"":""Sunpetal Bloom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Emberstone Chunk (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
177,Cooking,,4,Rare,Elixir of Health,Potion/Oil,tonic,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Duskleaf Frond (T4),1,Herbalism,Razor Fang (T4),1,Hunting,Deepvein Ore (T4),1,Mining,"[{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Razor Fang (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Deepvein Ore (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
178,Cooking,,4,Very Rare,Potion of Flying,Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,7500,7500,3750,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Frostsalt Crystal (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Frostsalt Crystal (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
179,Cooking,,4,Rare,Potion of Gaseous Form,Potion/Oil,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Deepvein Ore (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Deepvein Ore (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
180,Cooking,,4,Rare,Potion of Healing (Superior),Potion/Oil,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Starcut Gem (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Starcut Gem (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
181,Cooking,,4,Rare,Potion of Heroism,Potion/Oil,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Forge Flux (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
182,Cooking,,4,Rare,Potion of Invisibility,Potion/Oil,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Primal Shard (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
183,Cooking,,4,Very Rare,Potion of Longevity,Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,7500,7500,3750,Bitterthorn Berry (T4),1,Herbalism,Keen Eye (T4),1,Hunting,Mythic Alloy (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Mythic Alloy (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
184,Cooking,,4,Rare,Potion of Mind Reading,Potion/Oil,potion,Crafted item (Rare).,Crafting output for Cooking.,1,3750,3750,1875,Bitterthorn Berry (T4),1,Herbalism,Dragon Gland (T4),1,Hunting,Primal Shard (T4),1,Mining,"[{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T4)"",""qty"":1,""gathering_profession"":""Mining""}]"
185,Cooking,,5,Very Rare,Potion of cloud giant strength,Potion,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Phoenixheart Seed (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Phoenixheart Seed (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
186,Cooking,,5,Very Rare,Potion of invisibility,Potion,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Rootcap Mushroom (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Rootcap Mushroom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
187,Cooking,,5,Very Rare,Potion of longevity,Potion,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Bitterthorn Berry (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
188,Cooking,,5,Very Rare,Potion of vitality,Potion,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Silvermint Sprig (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
189,Cooking,Enchanting,5,Very Rare,Oil of Sharpness,Potion/Oil,food_misc,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Phoenixheart Seed (T5),1,Herbalism,Wild Heart (T5),1,Hunting,Frostsalt Crystal (T5),1,Mining,"[{""name"":""Phoenixheart Seed (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Wild Heart (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Frostsalt Crystal (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
190,Cooking,,5,Very Rare,Potion of Giant Strength (Cloud),Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Duskleaf Frond (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Duskleaf Frond (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
191,Cooking,,5,Very Rare,Potion of Giant Strength (Stone),Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Sunpetal Bloom (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Sunpetal Bloom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
192,Cooking,,5,Very Rare,Potion of Greater Invisibility,Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Moonshade Orchid (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Primal Shard (T5),1,Mining,"[{""name"":""Moonshade Orchid (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
193,Cooking,,5,Very Rare,Potion of Speed,Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Sunpetal Bloom (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Forge Flux (T5),1,Mining,"[{""name"":""Sunpetal Bloom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
194,Cooking,,5,Very Rare,Potion of Vitality,Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Sunpetal Bloom (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Frostsalt Crystal (T5),1,Mining,"[{""name"":""Sunpetal Bloom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Frostsalt Crystal (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
195,Cooking,,5,Very Rare,Potions of Healing (Superior),Potion/Oil,potion,Crafted item (Very Rare).,Crafting output for Cooking.,1,15000,15000,7500,Sunpetal Bloom (T5),1,Herbalism,Dragon Gland (T5),1,Hunting,Emberstone Chunk (T5),1,Mining,"[{""name"":""Sunpetal Bloom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Emberstone Chunk (T5)"",""qty"":1,""gathering_profession"":""Mining""}]"
196,Cooking,,6,Legendary,Potion of storm giant strength,Potion,potion,Crafted item (Legendary).,Crafting output for Cooking.,1,160000,160000,80000,Rootcap Mushroom (T6),1,Herbalism,Sturdy Hide (T6),1,Hunting,Mythic Alloy (T6),1,Mining,"[{""name"":""Rootcap Mushroom (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Sturdy Hide (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Mythic Alloy (T6)"",""qty"":1,""gathering_profession"":""Mining""}]"
197,Cooking,,6,Legendary,Potion of Giant Strength (Storm),Potion/Oil,potion,Crafted item (Legendary).,Crafting output for Cooking.,1,160000,160000,80000,Duskleaf Frond (T6),1,Herbalism,Sturdy Hide (T6),1,Hunting,Mythic Alloy (T6),1,Mining,"[{""name"":""Duskleaf Frond (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Sturdy Hide (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Mythic Alloy (T6)"",""qty"":1,""gathering_profession"":""Mining""}]"
198,Enchanting,,1,Common,Ear Horn of Hearing,Ring,jewelry_ring,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Frostsalt Crystal (T1),1,Mining,Rootcap Mushroom (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Rootcap Mushroom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
199,Enchanting,,1,Common,Smoldering Armor,Ring,jewelry_ring,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Luminous Pearl (T1),1,Arcane Extraction,Frostsalt Crystal (T1),1,Mining,Rootcap Mushroom (T1),1,Herbalism,"[{""name"":""Luminous Pearl (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Rootcap Mushroom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
200,Enchanting,,1,Common,Wand of Conducting,Wand,focus_wand,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Mana Thread (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Mana Thread (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
201,Enchanting,,1,Common,Wand of Pyrotechnics,Wand,focus_wand,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
202,Enchanting,,1,Common,Wand of scowls,Wand,focus_wand,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Astral Prism (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Astral Prism (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
203,Enchanting,,1,Common,Wand of smiles,Wand,focus_wand,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Aether Sand (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Aether Sand (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
204,Enchanting,,1,Common,Clockwork amulet,Wearable,jewelry_amulet,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Aether Sand (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Aether Sand (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
205,Enchanting,,1,Common,Dark Shard Amulet,Wearable,jewelry_amulet,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Mana Thread (T1),1,Arcane Extraction,Mythic Alloy (T1),1,Mining,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Mana Thread (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
206,Enchanting,,1,Common,Bead of Nourishment,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Void Essence (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Void Essence (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
207,Enchanting,,1,Common,Bead of Refreshment,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Astral Prism (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Astral Prism (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
208,Enchanting,,1,Common,Candle of the Deep,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Aether Sand (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Aether Sand (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
209,Enchanting,,1,Common,Charlatan’s die,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Mana Thread (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Mana Thread (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
210,Enchanting,,1,Common,Clothes of Mending,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Luminous Pearl (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Luminous Pearl (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
211,Enchanting,,1,Common,Ear horn of hearing,Wondrous Item,jewelry_ring,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Void Essence (T1),1,Arcane Extraction,Frostsalt Crystal (T1),1,Mining,Rootcap Mushroom (T1),1,Herbalism,"[{""name"":""Void Essence (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Rootcap Mushroom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
212,Enchanting,,1,Common,Ersatz Eye,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
213,Enchanting,,1,Common,Heward’s handy spice pouch,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Spell Soot (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Sunpetal Bloom (T1),1,Herbalism,"[{""name"":""Spell Soot (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
214,Enchanting,,1,Common,Horn of Silent Alarm,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Rootcap Mushroom (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Rootcap Mushroom (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
215,Enchanting,,1,Common,Illuminator’s Tattoo,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Bitterthorn Berry (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
216,Enchanting,,1,Common,Lock of Trickery,Wondrous Item,enchant_misc,Crafted item (Common).,Crafting output for Enchanting.,1,20,20,10,Rift Glass (T1),1,Arcane Extraction,Emberstone Chunk (T1),1,Mining,Duskleaf Frond (T1),1,Herbalism,"[{""name"":""Rift Glass (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T1)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Duskleaf Frond (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
